,Price,PredictedPrice,MAE,MSE,RMSE
10109,1082000.0,1238395.683100096,303518.91518392804,216930341137.52878,465757.81382337405
10115,725000.0,526085.3957295436,303518.91518392804,216930341137.52878,465757.81382337405
10117,830000.0,692151.9453649521,303518.91518392804,216930341137.52878,465757.81382337405
10129,420000.0,437657.00289872475,303518.91518392804,216930341137.52878,465757.81382337405
10134,1655000.0,1620757.8214586824,303518.91518392804,216930341137.52878,465757.81382337405
10150,1605000.0,1259844.1886916533,303518.91518392804,216930341137.52878,465757.81382337405
10151,1035000.0,608995.1499552503,303518.91518392804,216930341137.52878,465757.81382337405
10154,860000.0,1239179.1491639325,303518.91518392804,216930341137.52878,465757.81382337405
10159,2545000.0,2122836.163822964,303518.91518392804,216930341137.52878,465757.81382337405
10167,1075000.0,1529340.6139066918,303518.91518392804,216930341137.52878,465757.81382337405
10173,1837500.0,1179985.2859034203,303518.91518392804,216930341137.52878,465757.81382337405
10179,780000.0,790206.166908564,303518.91518392804,216930341137.52878,465757.81382337405
10184,2408000.0,1668102.9523070743,303518.91518392804,216930341137.52878,465757.81382337405
10198,601000.0,374002.4820097871,303518.91518392804,216930341137.52878,465757.81382337405
10201,911982.0,841095.6491518058,303518.91518392804,216930341137.52878,465757.81382337405
10204,1460000.0,1257921.7350180466,303518.91518392804,216930341137.52878,465757.81382337405
10208,865000.0,1289898.220215965,303518.91518392804,216930341137.52878,465757.81382337405
10215,430000.0,621534.9270421173,303518.91518392804,216930341137.52878,465757.81382337405
10228,610000.0,1173772.6527807908,303518.91518392804,216930341137.52878,465757.81382337405
10230,1255000.0,1112450.0040980587,303518.91518392804,216930341137.52878,465757.81382337405
10235,871000.0,653949.6074397434,303518.91518392804,216930341137.52878,465757.81382337405
10237,1385000.0,1119741.9869815176,303518.91518392804,216930341137.52878,465757.81382337405
10244,855000.0,1662666.0018094452,303518.91518392804,216930341137.52878,465757.81382337405
10245,855000.0,516895.35028026067,303518.91518392804,216930341137.52878,465757.81382337405
10256,465000.0,662728.530076405,303518.91518392804,216930341137.52878,465757.81382337405
10267,800000.0,1358477.6131059788,303518.91518392804,216930341137.52878,465757.81382337405
10298,1135000.0,749438.6766548753,303518.91518392804,216930341137.52878,465757.81382337405
10301,362500.0,248073.79850837216,303518.91518392804,216930341137.52878,465757.81382337405
10304,963500.0,1447508.7989057787,303518.91518392804,216930341137.52878,465757.81382337405
10327,441000.0,467293.64838983305,303518.91518392804,216930341137.52878,465757.81382337405
10336,605000.0,947028.9974249285,303518.91518392804,216930341137.52878,465757.81382337405
10337,580000.0,984148.0727117863,303518.91518392804,216930341137.52878,465757.81382337405
10346,505000.0,631212.2795202769,303518.91518392804,216930341137.52878,465757.81382337405
10348,680000.0,1098142.7284133546,303518.91518392804,216930341137.52878,465757.81382337405
10351,1203500.0,818515.7036419138,303518.91518392804,216930341137.52878,465757.81382337405
10353,1475000.0,1024003.6746245874,303518.91518392804,216930341137.52878,465757.81382337405
10356,895000.0,896552.7215078883,303518.91518392804,216930341137.52878,465757.81382337405
10362,400000.0,306391.9975226298,303518.91518392804,216930341137.52878,465757.81382337405
10367,825000.0,783700.0390906893,303518.91518392804,216930341137.52878,465757.81382337405
10371,2258000.0,1550486.7200793196,303518.91518392804,216930341137.52878,465757.81382337405
10373,1250000.0,1023293.9484611796,303518.91518392804,216930341137.52878,465757.81382337405
10379,487000.0,759311.8061936703,303518.91518392804,216930341137.52878,465757.81382337405
10390,353000.0,867365.4462654479,303518.91518392804,216930341137.52878,465757.81382337405
10395,347500.0,694933.2594896387,303518.91518392804,216930341137.52878,465757.81382337405
10404,655000.0,547499.2710298784,303518.91518392804,216930341137.52878,465757.81382337405
10405,775000.0,407828.17402208224,303518.91518392804,216930341137.52878,465757.81382337405
10413,900000.0,644108.0034085792,303518.91518392804,216930341137.52878,465757.81382337405
10414,806000.0,652975.0314816758,303518.91518392804,216930341137.52878,465757.81382337405
10445,777000.0,551616.7841492761,303518.91518392804,216930341137.52878,465757.81382337405
10449,912000.0,1076505.0264876494,303518.91518392804,216930341137.52878,465757.81382337405
10452,1270000.0,732555.3408375606,303518.91518392804,216930341137.52878,465757.81382337405
10464,1335000.0,1321307.12562617,303518.91518392804,216930341137.52878,465757.81382337405
10466,740000.0,856614.7887472995,303518.91518392804,216930341137.52878,465757.81382337405
10472,920000.0,1039642.8438287992,303518.91518392804,216930341137.52878,465757.81382337405
10480,575000.0,595627.1601204928,303518.91518392804,216930341137.52878,465757.81382337405
10484,860000.0,995995.0916358186,303518.91518392804,216930341137.52878,465757.81382337405
10492,609000.0,144067.9032335952,303518.91518392804,216930341137.52878,465757.81382337405
10498,760000.0,373479.19356838055,303518.91518392804,216930341137.52878,465757.81382337405
10502,830000.0,1128561.9231156297,303518.91518392804,216930341137.52878,465757.81382337405
10503,940000.0,1131333.5352079486,303518.91518392804,216930341137.52878,465757.81382337405
10509,2920000.0,2010587.8372987257,303518.91518392804,216930341137.52878,465757.81382337405
10525,632000.0,1015799.3757814812,303518.91518392804,216930341137.52878,465757.81382337405
10528,1785000.0,1193400.1745833158,303518.91518392804,216930341137.52878,465757.81382337405
10535,1375000.0,1395798.91170937,303518.91518392804,216930341137.52878,465757.81382337405
10539,740000.0,839158.730103964,303518.91518392804,216930341137.52878,465757.81382337405
10541,1225000.0,1058516.3472811058,303518.91518392804,216930341137.52878,465757.81382337405
10553,597000.0,702254.2164448053,303518.91518392804,216930341137.52878,465757.81382337405
10563,595000.0,1049192.8675956838,303518.91518392804,216930341137.52878,465757.81382337405
10565,709500.0,629869.0517610125,303518.91518392804,216930341137.52878,465757.81382337405
10567,670000.0,688685.0791722406,303518.91518392804,216930341137.52878,465757.81382337405
10575,1107500.0,1359504.341502144,303518.91518392804,216930341137.52878,465757.81382337405
10582,920000.0,1445450.841073634,303518.91518392804,216930341137.52878,465757.81382337405
10587,820000.0,1017467.2303548036,303518.91518392804,216930341137.52878,465757.81382337405
10596,386000.0,682885.5639739763,303518.91518392804,216930341137.52878,465757.81382337405
10598,1515000.0,1899383.1108785868,303518.91518392804,216930341137.52878,465757.81382337405
10601,1330000.0,1767605.6744966656,303518.91518392804,216930341137.52878,465757.81382337405
10613,750000.0,575025.5573115144,303518.91518392804,216930341137.52878,465757.81382337405
10627,365000.0,506632.38450678997,303518.91518392804,216930341137.52878,465757.81382337405
10631,865000.0,1138370.3637288343,303518.91518392804,216930341137.52878,465757.81382337405
10632,760000.0,936821.2430181066,303518.91518392804,216930341137.52878,465757.81382337405
10635,1120000.0,895587.7050796505,303518.91518392804,216930341137.52878,465757.81382337405
10638,930000.0,945122.1046651583,303518.91518392804,216930341137.52878,465757.81382337405
10642,806000.0,820023.8987971935,303518.91518392804,216930341137.52878,465757.81382337405
10647,1310000.0,1507019.5194301466,303518.91518392804,216930341137.52878,465757.81382337405
10652,1300000.0,1003231.6673980439,303518.91518392804,216930341137.52878,465757.81382337405
10656,435000.0,319686.2360444721,303518.91518392804,216930341137.52878,465757.81382337405
10669,456000.0,322730.05584154837,303518.91518392804,216930341137.52878,465757.81382337405
10672,565000.0,160797.43302640878,303518.91518392804,216930341137.52878,465757.81382337405
10673,810000.0,189472.89120507054,303518.91518392804,216930341137.52878,465757.81382337405
10675,260000.0,519668.9404571969,303518.91518392804,216930341137.52878,465757.81382337405
10679,1070000.0,900891.5057918001,303518.91518392804,216930341137.52878,465757.81382337405
10683,400000.0,288587.207574198,303518.91518392804,216930341137.52878,465757.81382337405
10686,866000.0,992478.429900445,303518.91518392804,216930341137.52878,465757.81382337405
10690,735000.0,937522.225563705,303518.91518392804,216930341137.52878,465757.81382337405
10712,1320000.0,966096.9408974787,303518.91518392804,216930341137.52878,465757.81382337405
10720,700000.0,947146.8964791829,303518.91518392804,216930341137.52878,465757.81382337405
10730,752000.0,799759.3089674506,303518.91518392804,216930341137.52878,465757.81382337405
10736,1340000.0,1615990.0453421315,303518.91518392804,216930341137.52878,465757.81382337405
10745,940000.0,533208.7137027979,303518.91518392804,216930341137.52878,465757.81382337405
10749,790000.0,1069051.0434130738,303518.91518392804,216930341137.52878,465757.81382337405
10751,704500.0,1431305.399235053,303518.91518392804,216930341137.52878,465757.81382337405
10753,598000.0,1274441.6912107486,303518.91518392804,216930341137.52878,465757.81382337405
10761,1270000.0,1519774.9745445214,303518.91518392804,216930341137.52878,465757.81382337405
10763,1400000.0,1144076.2968447423,303518.91518392804,216930341137.52878,465757.81382337405
10778,676000.0,295959.4554232154,303518.91518392804,216930341137.52878,465757.81382337405
10779,1002000.0,814063.4758883305,303518.91518392804,216930341137.52878,465757.81382337405
10780,1175000.0,1115171.6281007845,303518.91518392804,216930341137.52878,465757.81382337405
10788,1900000.0,1678743.4913223488,303518.91518392804,216930341137.52878,465757.81382337405
10789,2185000.0,972358.3002174944,303518.91518392804,216930341137.52878,465757.81382337405
10813,1720000.0,1319671.0132802995,303518.91518392804,216930341137.52878,465757.81382337405
10815,875000.0,1181631.161841317,303518.91518392804,216930341137.52878,465757.81382337405
10816,420000.0,515781.8530643862,303518.91518392804,216930341137.52878,465757.81382337405
10826,582000.0,796248.5178948045,303518.91518392804,216930341137.52878,465757.81382337405
10831,750000.0,997925.5560455266,303518.91518392804,216930341137.52878,465757.81382337405
10846,477000.0,351219.1259214096,303518.91518392804,216930341137.52878,465757.81382337405
10848,610000.0,783220.6093435455,303518.91518392804,216930341137.52878,465757.81382337405
10856,895000.0,1386117.8590527168,303518.91518392804,216930341137.52878,465757.81382337405
10857,586000.0,1046866.2686795238,303518.91518392804,216930341137.52878,465757.81382337405
10865,670000.0,572724.5052588377,303518.91518392804,216930341137.52878,465757.81382337405
10872,478000.0,709242.5633782633,303518.91518392804,216930341137.52878,465757.81382337405
10885,1225000.0,942448.6128711654,303518.91518392804,216930341137.52878,465757.81382337405
10890,821000.0,882986.1825045291,303518.91518392804,216930341137.52878,465757.81382337405
10899,1460000.0,1474180.612051582,303518.91518392804,216930341137.52878,465757.81382337405
10914,1250000.0,1249750.5701029962,303518.91518392804,216930341137.52878,465757.81382337405
10923,4050000.0,2296341.400200147,303518.91518392804,216930341137.52878,465757.81382337405
10924,2210000.0,1618129.3585198466,303518.91518392804,216930341137.52878,465757.81382337405
10928,1680000.0,1273944.5329705188,303518.91518392804,216930341137.52878,465757.81382337405
10929,890000.0,620995.757811727,303518.91518392804,216930341137.52878,465757.81382337405
10939,685000.0,1032701.0124176973,303518.91518392804,216930341137.52878,465757.81382337405
10961,1925000.0,1821121.1003647717,303518.91518392804,216930341137.52878,465757.81382337405
10970,729500.0,863131.1461980604,303518.91518392804,216930341137.52878,465757.81382337405
10973,565000.0,925346.9534480311,303518.91518392804,216930341137.52878,465757.81382337405
10975,548000.0,842477.5944687221,303518.91518392804,216930341137.52878,465757.81382337405
10986,1680000.0,1209403.9078286327,303518.91518392804,216930341137.52878,465757.81382337405
10990,815000.0,864381.2783683017,303518.91518392804,216930341137.52878,465757.81382337405
10997,1300000.0,879143.9339649156,303518.91518392804,216930341137.52878,465757.81382337405
11005,520000.0,794070.1323056333,303518.91518392804,216930341137.52878,465757.81382337405
11011,2165000.0,1875593.253754816,303518.91518392804,216930341137.52878,465757.81382337405
11014,2050000.0,2540234.5359645477,303518.91518392804,216930341137.52878,465757.81382337405
11022,545000.0,467405.8803433273,303518.91518392804,216930341137.52878,465757.81382337405
11032,775000.0,355859.0172509756,303518.91518392804,216930341137.52878,465757.81382337405
11035,3400000.0,2338884.6124407006,303518.91518392804,216930341137.52878,465757.81382337405
11039,2165000.0,1662223.1891088365,303518.91518392804,216930341137.52878,465757.81382337405
11045,770000.0,968559.7387174489,303518.91518392804,216930341137.52878,465757.81382337405
11049,1345000.0,911796.0127659068,303518.91518392804,216930341137.52878,465757.81382337405
11052,1857000.0,1291057.1213034373,303518.91518392804,216930341137.52878,465757.81382337405
11069,1645000.0,1564212.0185778309,303518.91518392804,216930341137.52878,465757.81382337405
11076,580000.0,1032993.9622048428,303518.91518392804,216930341137.52878,465757.81382337405
11080,790000.0,1077677.2463287143,303518.91518392804,216930341137.52878,465757.81382337405
11089,1510000.0,1152385.707276524,303518.91518392804,216930341137.52878,465757.81382337405
11098,570000.0,743182.1762381159,303518.91518392804,216930341137.52878,465757.81382337405
11100,345000.0,247548.5622094497,303518.91518392804,216930341137.52878,465757.81382337405
11104,642500.0,801241.6188486349,303518.91518392804,216930341137.52878,465757.81382337405
11105,798000.0,1190502.4706204375,303518.91518392804,216930341137.52878,465757.81382337405
11113,2500000.0,1090414.0553481327,303518.91518392804,216930341137.52878,465757.81382337405
11156,257500.0,381557.4080426935,303518.91518392804,216930341137.52878,465757.81382337405
11158,520000.0,964127.0385843469,303518.91518392804,216930341137.52878,465757.81382337405
11165,400000.0,564770.0713632181,303518.91518392804,216930341137.52878,465757.81382337405
11166,4200000.0,1952773.5652398467,303518.91518392804,216930341137.52878,465757.81382337405
11168,626000.0,587071.0976350959,303518.91518392804,216930341137.52878,465757.81382337405
11174,935000.0,880733.5684642177,303518.91518392804,216930341137.52878,465757.81382337405
11175,510000.0,1185674.5727492543,303518.91518392804,216930341137.52878,465757.81382337405
11180,1200000.0,1605729.7220311388,303518.91518392804,216930341137.52878,465757.81382337405
11182,800000.0,646766.5893327631,303518.91518392804,216930341137.52878,465757.81382337405
11186,1170000.0,1817599.21850333,303518.91518392804,216930341137.52878,465757.81382337405
11193,1800000.0,1975655.5965048065,303518.91518392804,216930341137.52878,465757.81382337405
11195,485000.0,848431.8622771595,303518.91518392804,216930341137.52878,465757.81382337405
11196,1350000.0,1218195.9409014964,303518.91518392804,216930341137.52878,465757.81382337405
11198,410000.0,633074.225777695,303518.91518392804,216930341137.52878,465757.81382337405
11207,2000000.0,2330694.287521947,303518.91518392804,216930341137.52878,465757.81382337405
11211,700000.0,1245264.9145754213,303518.91518392804,216930341137.52878,465757.81382337405
11229,1410000.0,1511771.0690248115,303518.91518392804,216930341137.52878,465757.81382337405
11233,670000.0,958898.6397940628,303518.91518392804,216930341137.52878,465757.81382337405
11245,455000.0,970200.3986761691,303518.91518392804,216930341137.52878,465757.81382337405
11253,1100000.0,1443544.5802603336,303518.91518392804,216930341137.52878,465757.81382337405
11260,780000.0,650859.3658988234,303518.91518392804,216930341137.52878,465757.81382337405
11265,935000.0,1329005.43127695,303518.91518392804,216930341137.52878,465757.81382337405
11276,805000.0,637946.5193162262,303518.91518392804,216930341137.52878,465757.81382337405
11293,2800000.0,2018465.906136074,303518.91518392804,216930341137.52878,465757.81382337405
11294,290000.0,374505.341482155,303518.91518392804,216930341137.52878,465757.81382337405
11295,570500.0,736842.8046214823,303518.91518392804,216930341137.52878,465757.81382337405
11298,1350000.0,1670720.0663856305,303518.91518392804,216930341137.52878,465757.81382337405
11301,702500.0,794723.8249919433,303518.91518392804,216930341137.52878,465757.81382337405
11312,403500.0,159915.75562637113,303518.91518392804,216930341137.52878,465757.81382337405
11322,310000.0,134606.61274497025,303518.91518392804,216930341137.52878,465757.81382337405
11323,662000.0,546080.244837854,303518.91518392804,216930341137.52878,465757.81382337405
11331,560000.0,929223.3222848056,303518.91518392804,216930341137.52878,465757.81382337405
11333,802000.0,705991.1623231731,303518.91518392804,216930341137.52878,465757.81382337405
11334,800000.0,939399.0149557181,303518.91518392804,216930341137.52878,465757.81382337405
11337,920000.0,780096.4273933731,303518.91518392804,216930341137.52878,465757.81382337405
11340,1440000.0,979623.227369953,303518.91518392804,216930341137.52878,465757.81382337405
11343,1054000.0,1433274.7732928116,303518.91518392804,216930341137.52878,465757.81382337405
11349,565000.0,913021.1972375698,303518.91518392804,216930341137.52878,465757.81382337405
11356,748888.0,1247950.3142739795,303518.91518392804,216930341137.52878,465757.81382337405
11357,850000.0,758870.4927139226,303518.91518392804,216930341137.52878,465757.81382337405
11369,506000.0,167003.02981306985,303518.91518392804,216930341137.52878,465757.81382337405
11374,960000.0,207479.77619280852,303518.91518392804,216930341137.52878,465757.81382337405
11378,585000.0,331593.3698864095,303518.91518392804,216930341137.52878,465757.81382337405
11381,896000.0,960080.5894412762,303518.91518392804,216930341137.52878,465757.81382337405
11402,705000.0,1250308.0647566207,303518.91518392804,216930341137.52878,465757.81382337405
11406,840000.0,930723.970368823,303518.91518392804,216930341137.52878,465757.81382337405
11409,535000.0,841878.8871651273,303518.91518392804,216930341137.52878,465757.81382337405
11422,440000.0,584529.3627510536,303518.91518392804,216930341137.52878,465757.81382337405
11437,820000.0,712520.4177629482,303518.91518392804,216930341137.52878,465757.81382337405
11440,1425000.0,1868583.621848953,303518.91518392804,216930341137.52878,465757.81382337405
11441,935000.0,860143.2762122285,303518.91518392804,216930341137.52878,465757.81382337405
11448,960000.0,1180760.7375718486,303518.91518392804,216930341137.52878,465757.81382337405
11459,1307500.0,1432045.6412755,303518.91518392804,216930341137.52878,465757.81382337405
11471,1190000.0,563592.4682282042,303518.91518392804,216930341137.52878,465757.81382337405
11483,953000.0,875082.287469171,303518.91518392804,216930341137.52878,465757.81382337405
11492,800000.0,789562.7401205394,303518.91518392804,216930341137.52878,465757.81382337405
11497,755000.0,746687.9458218105,303518.91518392804,216930341137.52878,465757.81382337405
11500,763000.0,721958.0735256374,303518.91518392804,216930341137.52878,465757.81382337405
11505,666000.0,573030.7019238658,303518.91518392804,216930341137.52878,465757.81382337405
11509,610000.0,762689.9882129971,303518.91518392804,216930341137.52878,465757.81382337405
11510,550000.0,874709.6360518821,303518.91518392804,216930341137.52878,465757.81382337405
11528,1111500.0,596344.5879527256,303518.91518392804,216930341137.52878,465757.81382337405
11530,1045000.0,1321187.1893486036,303518.91518392804,216930341137.52878,465757.81382337405
11537,505000.0,1072550.95155852,303518.91518392804,216930341137.52878,465757.81382337405
11540,335000.0,612747.9635781161,303518.91518392804,216930341137.52878,465757.81382337405
11547,1090000.0,1423792.0069617135,303518.91518392804,216930341137.52878,465757.81382337405
11553,1230000.0,1543648.158625394,303518.91518392804,216930341137.52878,465757.81382337405
11579,970000.0,920898.7776598372,303518.91518392804,216930341137.52878,465757.81382337405
11582,750000.0,892736.4681090415,303518.91518392804,216930341137.52878,465757.81382337405
11595,410000.0,551603.0940890368,303518.91518392804,216930341137.52878,465757.81382337405
11606,450000.0,735112.2539292276,303518.91518392804,216930341137.52878,465757.81382337405
11609,1110000.0,1024201.2584097553,303518.91518392804,216930341137.52878,465757.81382337405
11614,999000.0,1501299.931268664,303518.91518392804,216930341137.52878,465757.81382337405
11626,639000.0,61020.41130491905,303518.91518392804,216930341137.52878,465757.81382337405
11653,472500.0,247255.6805960238,303518.91518392804,216930341137.52878,465757.81382337405
11656,1975000.0,1683638.4734104164,303518.91518392804,216930341137.52878,465757.81382337405
11657,1200000.0,1030492.3184313616,303518.91518392804,216930341137.52878,465757.81382337405
11667,1535000.0,1313522.117475438,303518.91518392804,216930341137.52878,465757.81382337405
11668,830000.0,751093.779157538,303518.91518392804,216930341137.52878,465757.81382337405
11671,430000.0,695341.5425638631,303518.91518392804,216930341137.52878,465757.81382337405
11672,900000.0,1563796.2376444917,303518.91518392804,216930341137.52878,465757.81382337405
11682,519500.0,661120.2371589988,303518.91518392804,216930341137.52878,465757.81382337405
11685,1182000.0,1255696.6458793469,303518.91518392804,216930341137.52878,465757.81382337405
11690,493000.0,565985.7702925615,303518.91518392804,216930341137.52878,465757.81382337405
11691,940000.0,1372412.933632329,303518.91518392804,216930341137.52878,465757.81382337405
11695,741000.0,1118574.0242886497,303518.91518392804,216930341137.52878,465757.81382337405
11708,700000.0,1308404.9007569999,303518.91518392804,216930341137.52878,465757.81382337405
11710,650000.0,1163424.331895179,303518.91518392804,216930341137.52878,465757.81382337405
11717,918000.0,1123623.5522016697,303518.91518392804,216930341137.52878,465757.81382337405
11720,591000.0,1105081.2787131974,303518.91518392804,216930341137.52878,465757.81382337405
11722,362000.0,673045.2417978812,303518.91518392804,216930341137.52878,465757.81382337405
11725,560000.0,707181.9026349932,303518.91518392804,216930341137.52878,465757.81382337405
11726,447000.0,-385613.82401027717,303518.91518392804,216930341137.52878,465757.81382337405
11729,1005000.0,1393572.4424989708,303518.91518392804,216930341137.52878,465757.81382337405
11741,725000.0,901648.6104886141,303518.91518392804,216930341137.52878,465757.81382337405
11749,755000.0,772354.730589442,303518.91518392804,216930341137.52878,465757.81382337405
11765,510000.0,450851.6707564611,303518.91518392804,216930341137.52878,465757.81382337405
11771,250000.0,401886.7952336557,303518.91518392804,216930341137.52878,465757.81382337405
11778,1282500.0,1353015.5126371281,303518.91518392804,216930341137.52878,465757.81382337405
11780,419000.0,676811.7574657667,303518.91518392804,216930341137.52878,465757.81382337405
11784,685000.0,724129.5033315234,303518.91518392804,216930341137.52878,465757.81382337405
11799,420000.0,608369.7336479407,303518.91518392804,216930341137.52878,465757.81382337405
11800,460000.0,671601.5325782672,303518.91518392804,216930341137.52878,465757.81382337405
11811,438000.0,293467.22135492414,303518.91518392804,216930341137.52878,465757.81382337405
11816,615000.0,786115.0310535934,303518.91518392804,216930341137.52878,465757.81382337405
11822,740000.0,1060319.8036842505,303518.91518392804,216930341137.52878,465757.81382337405
11824,463500.0,987063.891318013,303518.91518392804,216930341137.52878,465757.81382337405
11826,446000.0,847177.0643298682,303518.91518392804,216930341137.52878,465757.81382337405
11827,520000.0,888766.0479772147,303518.91518392804,216930341137.52878,465757.81382337405
11841,631000.0,791440.1645939648,303518.91518392804,216930341137.52878,465757.81382337405
11843,1110000.0,1059286.2806078047,303518.91518392804,216930341137.52878,465757.81382337405
11854,383000.0,858927.888586076,303518.91518392804,216930341137.52878,465757.81382337405
11855,463000.0,1058409.7544859154,303518.91518392804,216930341137.52878,465757.81382337405
11859,665000.0,1149829.935196097,303518.91518392804,216930341137.52878,465757.81382337405
11866,1440000.0,1741239.2586237555,303518.91518392804,216930341137.52878,465757.81382337405
11869,900000.0,1133160.3501745397,303518.91518392804,216930341137.52878,465757.81382337405
11876,580000.0,888925.9480152465,303518.91518392804,216930341137.52878,465757.81382337405
11881,1540000.0,1517182.592939525,303518.91518392804,216930341137.52878,465757.81382337405
11883,3812000.0,1601918.1898122951,303518.91518392804,216930341137.52878,465757.81382337405
11887,1755000.0,1549250.3036167333,303518.91518392804,216930341137.52878,465757.81382337405
11897,620000.0,150721.74785934202,303518.91518392804,216930341137.52878,465757.81382337405
11898,600000.0,342653.1683742441,303518.91518392804,216930341137.52878,465757.81382337405
11916,620000.0,881902.1018839236,303518.91518392804,216930341137.52878,465757.81382337405
11918,501000.0,777975.5195837524,303518.91518392804,216930341137.52878,465757.81382337405
11929,2500000.0,1791941.6912314156,303518.91518392804,216930341137.52878,465757.81382337405
11936,1151000.0,842259.1600770261,303518.91518392804,216930341137.52878,465757.81382337405
11938,625000.0,663007.2953014597,303518.91518392804,216930341137.52878,465757.81382337405
11948,591000.0,632363.6407677494,303518.91518392804,216930341137.52878,465757.81382337405
11958,590000.0,939328.0766020138,303518.91518392804,216930341137.52878,465757.81382337405
11959,390000.0,394330.44498432055,303518.91518392804,216930341137.52878,465757.81382337405
11983,930000.0,842892.5079238843,303518.91518392804,216930341137.52878,465757.81382337405
11984,720000.0,947349.2144576041,303518.91518392804,216930341137.52878,465757.81382337405
12003,1800000.0,1220039.106730205,303518.91518392804,216930341137.52878,465757.81382337405
12007,890000.0,815481.4172513727,303518.91518392804,216930341137.52878,465757.81382337405
12008,370000.0,660097.2031778991,303518.91518392804,216930341137.52878,465757.81382337405
12036,1200000.0,556101.8037199434,303518.91518392804,216930341137.52878,465757.81382337405
12046,2530000.0,1663526.0672902977,303518.91518392804,216930341137.52878,465757.81382337405
12049,750000.0,1351953.0047530718,303518.91518392804,216930341137.52878,465757.81382337405
12054,1405000.0,1213323.1333272727,303518.91518392804,216930341137.52878,465757.81382337405
12055,3015000.0,1750712.1206409866,303518.91518392804,216930341137.52878,465757.81382337405
12080,650000.0,848758.4191761091,303518.91518392804,216930341137.52878,465757.81382337405
12108,1515000.0,1467624.4600355495,303518.91518392804,216930341137.52878,465757.81382337405
12110,813000.0,648960.0881520677,303518.91518392804,216930341137.52878,465757.81382337405
12111,545000.0,341192.5092650801,303518.91518392804,216930341137.52878,465757.81382337405
12122,620000.0,1222269.9199858988,303518.91518392804,216930341137.52878,465757.81382337405
12124,1722500.0,1173196.7648154693,303518.91518392804,216930341137.52878,465757.81382337405
12140,330000.0,483797.15134078637,303518.91518392804,216930341137.52878,465757.81382337405
12146,558500.0,635500.5734135509,303518.91518392804,216930341137.52878,465757.81382337405
12150,1660000.0,1205979.933749456,303518.91518392804,216930341137.52878,465757.81382337405
12157,730000.0,1119005.4169853516,303518.91518392804,216930341137.52878,465757.81382337405
12171,475000.0,403707.1109873932,303518.91518392804,216930341137.52878,465757.81382337405
12172,495000.0,534867.831740547,303518.91518392804,216930341137.52878,465757.81382337405
12180,1245000.0,1092871.0407387717,303518.91518392804,216930341137.52878,465757.81382337405
12202,821000.0,1445648.1642201524,303518.91518392804,216930341137.52878,465757.81382337405
12206,1050000.0,1292241.4887520643,303518.91518392804,216930341137.52878,465757.81382337405
12212,2450000.0,2617952.6777403597,303518.91518392804,216930341137.52878,465757.81382337405
12216,913000.0,1217455.0524977567,303518.91518392804,216930341137.52878,465757.81382337405
12219,5100000.0,2002520.5277509214,303518.91518392804,216930341137.52878,465757.81382337405
12231,975000.0,951436.5303367637,303518.91518392804,216930341137.52878,465757.81382337405
12250,715000.0,836795.4165380374,303518.91518392804,216930341137.52878,465757.81382337405
12254,692500.0,589135.55328287,303518.91518392804,216930341137.52878,465757.81382337405
12258,575000.0,374309.7169107646,303518.91518392804,216930341137.52878,465757.81382337405
12269,790000.0,685883.2769493461,303518.91518392804,216930341137.52878,465757.81382337405
12283,1381000.0,1026378.0746513326,303518.91518392804,216930341137.52878,465757.81382337405
12291,1185000.0,1404525.7267559944,303518.91518392804,216930341137.52878,465757.81382337405
12304,695000.0,383407.9904844891,303518.91518392804,216930341137.52878,465757.81382337405
12306,1155000.0,643414.6770710684,303518.91518392804,216930341137.52878,465757.81382337405
12312,1300000.0,1651789.721113204,303518.91518392804,216930341137.52878,465757.81382337405
12322,835000.0,1105104.0576927904,303518.91518392804,216930341137.52878,465757.81382337405
12323,830000.0,921194.8702743687,303518.91518392804,216930341137.52878,465757.81382337405
12325,780000.0,947637.7172502149,303518.91518392804,216930341137.52878,465757.81382337405
12330,1900000.0,1542561.0272565894,303518.91518392804,216930341137.52878,465757.81382337405
12353,960500.0,848470.7088138908,303518.91518392804,216930341137.52878,465757.81382337405
12354,840000.0,649670.1478497349,303518.91518392804,216930341137.52878,465757.81382337405
12355,1210000.0,1496917.7057287022,303518.91518392804,216930341137.52878,465757.81382337405
12360,650000.0,584200.6649524905,303518.91518392804,216930341137.52878,465757.81382337405
12372,1150000.0,1483605.9013000168,303518.91518392804,216930341137.52878,465757.81382337405
12377,676000.0,874141.9688194301,303518.91518392804,216930341137.52878,465757.81382337405
12381,540000.0,920031.3949718215,303518.91518392804,216930341137.52878,465757.81382337405
12394,1120000.0,624488.4155329075,303518.91518392804,216930341137.52878,465757.81382337405
12401,645000.0,863595.2985514328,303518.91518392804,216930341137.52878,465757.81382337405
12402,1280000.0,1887617.434453397,303518.91518392804,216930341137.52878,465757.81382337405
12410,705000.0,1012084.463333969,303518.91518392804,216930341137.52878,465757.81382337405
12415,630000.0,1156385.776398708,303518.91518392804,216930341137.52878,465757.81382337405
12417,510000.0,821193.1198551562,303518.91518392804,216930341137.52878,465757.81382337405
12436,780000.0,628492.8395839036,303518.91518392804,216930341137.52878,465757.81382337405
12439,2750000.0,2493801.849502514,303518.91518392804,216930341137.52878,465757.81382337405
12441,2000000.0,1579887.5950335301,303518.91518392804,216930341137.52878,465757.81382337405
12442,900000.0,962574.5271569146,303518.91518392804,216930341137.52878,465757.81382337405
